Year,Month,Day,Tx10,RHx10,WSx100,WD,GS*100,DiffS*100,DirS,Rain*100,CI
1992,1,30,0.212,861.1963252,0,0,0,0,0,0,0
1992,1,30,0,850.0457378,0,0,0,0,0,0,0
1992,1,30,0,836.583875,0,0,0,0,0,0,0
1992,1,30,0,830.5044666,0,0,0,0,0,0,0
1992,1,30,0,829.6436553,0,0,0,0,0,0,0
1992,1,31,0,813.4120265,0,0,0,0,0,0,0
1992,1,31,0,817.9931219,0,0,0,0,0,0,0
1992,1,31,0,813.9525245,0,0,0,0,0,0,0
1992,1,31,0,800.5441128,0,0,0,0,0,0,0
1992,1,31,0,804.2626135,0,0,0,0,0,0,0
1992,1,31,0,791.0138349,0,0,0,0,0,0,0
1992,1,31,0,782.1677853,0,0,0,0,0,0,0
1992,1,31,0,775.3987167,0,0,0,0,0,0,0
1992,1,31,0,767.0610979,0,0,0,0,0,0,0
1992,1,31,0,767.3745232,0,0,0,0,0,0,0
1992,1,31,2.192,746.7764753,0,0,0,0,0,0,0
1992,1,31,8.436,715.3162192,0,0,0,0,0,0,0
1992,1,31,0,756.4395493,0,0,0,0,0,0,0
1992,1,31,8.668,710.4348571,0,0,0,0,0,0,0
1992,1,31,4.228,734.9468081,0,0,0,0,0,0,0
1992,1,31,1.672,737.1331518,0,0,0,0,0,0,0
1992,1,31,0,746.0723797,0,0,0,0,0,0,0
1992,1,31,0,739.8988307,0,0,0,0,0,0,0
1992,1,31,0,737.6561631,0,0,0,0,0,0,0
1992,1,31,0,736.4942953,0,0,0,0,0,0,0
1992,1,31,0,737.6561631,0,0,0,0,0,0,0
1992,1,31,0,729.1773499,0,0,0,0,0,0,0
1992,1,31,0,731.4908928,0,0,0,0,0,0,0
1992,1,31,0,717.4919188,0,0,0,0,0,0,0
1992,2,1,0,717.066814,0,0,0,0,0,0,0
1992,2,1,0,730.8832334,0,0,0,0,0,0,0
1992,2,1,0,714.9653735,0,0,0,0,0,0,0
1992,2,1,0,698.0117882,0,0,0,0,0,0,0
1992,2,1,0,668.8383763,0,0,0,0,0,0,0
1992,2,1,0,680.3706041,0,0,0,0,0,0,0
1992,2,1,0,711.1882027,0,0,0,0,0,0,0
1992,2,1,0,705.1788188,0,0,0,0,0,0,0
1992,2,1,0,697.8332092,0,0,0,0,0,0,0
1992,2,1,0,694.8307096,0,0,0,0,0,0,0
1992,2,1,0,687.3594157,0,0,0,0,0,0,0
1992,2,1,0,679.8881218,0,0,0,0,0,0,0
1992,2,1,0,676.3071015,0,0,0,0,0,0,0
1992,2,1,0,666.7274465,0,0,0,0,0,0,0
1992,2,1,0,658.7865462,0,0,0,0,0,0,0
1992,2,1,0,645.0326582,0,0,0,0,0,0,0
1992,2,1,0,638.1706107,0,0,0,0,0,0,0
1992,2,1,0,631.1865438,0,0,0,0,0,0,0
1992,2,1,0,622.0196901,0,0,0,0,0,0,0
1992,2,1,0,620.6153049,0,0,0,0,0,0,0
1992,2,1,0,610.0886658,0,0,0,0,0,0,0
1992,2,1,0,606.2450697,0,0,0,0,0,0,0
1992,2,1,0,594.3667929,0,0,0,0,0,0,0
1992,2,1,0,594.605989,0,0,0,0,0,0,0
1992,2,2,0,588.1428688,0,0,0,0,0,0,0
1992,2,2,0,573.1663158,0,0,0,0,0,0,0
1992,2,2,0,565.9586448,0,0,0,0,0,0,0
1992,2,2,0,564.7180484,0,0,0,0,0,0,0
1992,2,2,0,549.9266351,0,0,0,0,0,0,0
1992,2,2,0,546.1051262,0,0,0,0,0,0,0
1992,2,2,0,539.5031186,0,0,0,0,0,0,0
1992,2,2,0,528.2768228,0,0,0,0,0,0,0
1992,2,2,0,511.569076,0,0,0,0,0,0,0
1992,2,2,0,507.6650429,0,0,0,0,0,0,0
1992,2,2,0,491.633524,0,0,0,0,0,0,0
1992,2,2,0,486.9087473,0,0,0,0,0,0,0
1992,2,2,4.52,456.157208,0,0,0,0,0,0,0
1992,2,2,0,462.545385,0,0,0,0,0,0,0
1992,2,2,0,458.8807115,0,0,0,0,0,0,0
1992,2,2,0,437.1325867,0,0,0,0,0,0,0
1992,2,2,0,424.1794655,0,0,0,0,0,0,0
1992,2,2,0,413.2032785,0,0,0,0,0,0,0
1992,2,2,0,398.6504887,0,0,0,0,0,0,0
1992,2,2,0,388.2986983,0,0,0,0,0,0,0
1992,2,2,0,372.1994944,0,0,0,0,0,0,0
1992,2,2,0,361.9587944,0,0,0,0,0,0,0
1992,2,2,0,349.6032216,0,0,0,0,0,0,0
1992,2,2,0,336.117701,0,0,0,0,0,0,0
1992,2,3,0,329.6959085,0,0,0,0,0,0,0
1992,2,3,0,317.1099091,0,0,0,0,0,0,0
1992,2,3,0,309.886957,0,0,0,0,0,0,0
1992,2,3,0,303.1502829,0,0,0,0,0,0,0
1992,2,3,0,297.635243,0,0,0,0,0,0,0
1992,2,3,0,287.0679144,0,0,0,0,0,0,0
1992,2,3,0,279.3698424,0,0,0,0,0,0,0
1992,2,3,0,266.9215525,0,0,0,0,0,0,0
1992,2,3,0,274.1229737,0,0,0,0,0,0,0
1992,2,3,0,279.9198133,0,0,0,0,0,0,0
1992,2,3,0,292.363784,0,0,0,0,0,0,0
1992,2,3,0,296.1611278,0,0,0,0,0,0,0
1992,2,3,0,306.5186118,0,0,0,0,0,0,0
1992,2,3,0,313.2552858,0,0,0,0,0,0,0
1992,2,3,0,317.9733709,0,0,0,0,0,0,0
1992,2,3,0,327.7188761,0,0,0,0,0,0,0
1992,2,3,0,337.2620464,0,0,0,0,0,0,0
1992,2,3,0,343.9295467,0,0,0,0,0,0,0
1992,2,3,0,351.1701685,0,0,0,0,0,0,0
1992,2,3,0,360.760769,0,0,0,0,0,0,0
1992,2,3,0,368.1991448,0,0,0,0,0,0,0
1992,2,3,0,375.2687955,0,0,0,0,0,0,0
1992,2,3,0,387.524436,0,0,0,0,0,0,0
1992,2,3,0,397.4394073,0,0,0,0,0,0,0
1992,2,4,0,409.8593928,0,0,0,0,0,0,0
1992,2,4,0,420.9299331,0,0,0,0,0,0,0
1992,2,4,0,433.5534152,0,0,0,0,0,0,0
1992,2,4,0,443.3142507,0,0,0,0,0,0,0
1992,2,4,0,455.8110342,0,0,0,0,0,0,0
1992,2,4,0,440.5233464,0,0,0,0,0,0,0
1992,2,4,0,468.6004321,0,0,0,0,0,0,0
1992,2,4,0,486.8302642,0,0,0,0,0,0,0
1992,2,4,0,495.4168466,0,0,0,0,0,0,0
1992,2,4,0,501.3239258,0,0,0,0,0,0,0
1992,2,4,0,511.1884565,0,0,0,0,0,0,0
1992,2,4,37.96,400.4729238,0,0,0,0,0,0,0
1992,2,4,82.42,301.3909517,0,0,0,0,0,0,0
1992,2,4,80.28,314.459969,0,0,0,0,0,0,0
1992,2,4,69.496,341.1825559,0,0,0,0,0,0,0
1992,2,4,60.696,368.2759771,0,0,0,0,0,0,0
1992,2,4,19.528,488.2909217,0,0,0,0,0,0,0
1992,2,4,0,563.3320691,0,0,0,0,0,0,0
1992,2,4,0,562.8112696,0,0,0,0,0,0,0
1992,2,4,0,560.3473539,0,0,0,0,0,0,0
1992,2,4,0,560.8295908,0,0,0,0,0,0,0
1992,2,4,0,564.7075937,0,0,0,0,0,0,0
1992,2,4,0,560.5887586,0,0,0,0,0,0,0
1992,2,4,0,562.0340787,0,0,0,0,0,0,0
1992,2,5,0,569.6015092,0,0,0,0,0,0,0
1992,2,5,0,573.3945665,0,0,0,0,0,0,0
1992,2,5,0,578.3150029,0,0,0,0,0,0,0
1992,2,5,0,590.1362621,0,0,0,0,0,0,0
1992,2,5,0,600.0650419,0,0,0,0,0,0,0
1992,2,5,0,599.4154168,0,0,0,0,0,0,0
1992,2,5,0,605.4270421,0,0,0,0,0,0,0
1992,2,5,0,609.6858609,0,0,0,0,0,0,0
1992,2,5,0,615.7421514,0,0,0,0,0,0,0
1992,2,5,0,628.8131528,0,0,0,0,0,0,0
1992,2,5,2.8,616.1772588,0,0,0,0,0,0,0
1992,2,5,23.98,539.6619792,0,0,0,0,0,0,0
1992,2,5,33.916,507.1634863,0,0,0,0,0,0,0
1992,2,5,23.732,545.7967656,0,0,0,0,0,0,0
1992,2,5,7.156,611.8398195,0,0,0,0,0,0,0
1992,2,5,0,652.8680962,0,0,0,0,0,0,0
1992,2,5,0,660.7977728,0,0,0,0,0,0,0
1992,2,5,0,650.00738,0,0,0,0,0,0,0
1992,2,5,0,659.0639122,0,0,0,0,0,0,0
1992,2,5,0,659.0639122,0,0,0,0,0,0,0
1992,2,5,0,663.0693337,0,0,0,0,0,0,0
1992,2,5,0,664.6609365,0,0,0,0,0,0,0
1992,2,5,0,677.9629371,0,0,0,0,0,0,0
1992,2,5,0,681.043249,0,0,0,0,0,0,0
1992,2,6,0,679.4944299,0,0,0,0,0,0,0
1992,2,6,0,688.6821928,0,0,0,0,0,0,0
1992,2,6,0,696.8807933,0,0,0,0,0,0,0
1992,2,6,0,699.1703348,0,0,0,0,0,0,0
1992,2,6,0,705.4958109,0,0,0,0,0,0,0
1992,2,6,0,703.3040092,0,0,0,0,0,0,0
1992,2,6,0,699.1039751,0,0,0,0,0,0,0
1992,2,6,0,708.2786002,0,0,0,0,0,0,0
1992,2,6,0,703.3040092,0,0,0,0,0,0,0
1992,2,6,0,712.2197398,0,0,0,0,0,0,0
1992,2,6,27.916,588.3964688,0,0,0,0,0,0,0
1992,2,6,63.456,465.208514,0,0,0,0,0,0,0
1992,2,6,109.444,337.2490924,0,0,0,0,0,0,0
1992,2,6,107.404,346.6501374,0,0,0,0,0,0,0
1992,2,6,99.588,365.2997854,0,0,0,0,0,0,0
1992,2,6,97.156,373.3918717,0,0,0,0,0,0,0
1992,2,6,44.932,526.9788694,0,0,0,0,0,0,0
1992,2,6,3.596,689.4991373,0,0,0,0,0,0,0
1992,2,6,0,698.2333309,0,0,0,0,0,0,0
1992,2,6,0,689.9510609,0,0,0,0,0,0,0
1992,2,6,0,682.2954126,0,0,0,0,0,0,0
1992,2,6,0,675.1197761,0,0,0,0,0,0,0
1992,2,6,0,669.4924679,0,0,0,0,0,0,0
1992,2,6,0,666.6507794,0,0,0,0,0,0,0
1992,2,7,0,664.0864078,0,0,0,0,0,0,0
1992,2,7,0,652.9982633,0,0,0,0,0,0,0
1992,2,7,0,650.00738,0,0,0,0,0,0,0
1992,2,7,0,647.5182194,0,0,0,0,0,0,0
1992,2,7,0,640.9480991,0,0,0,0,0,0,0
1992,2,7,0,637.1061064,0,0,0,0,0,0,0
1992,2,7,0,633.6646117,0,0,0,0,0,0,0
1992,2,7,0,626.381108,0,0,0,0,0,0,0
1992,2,7,0,632.9298119,0,0,0,0,0,0,0
1992,2,7,0,630.7133708,0,0,0,0,0,0,0
1992,2,7,8.444,594.0812784,0,0,0,0,0,0,0
1992,2,7,46.4,460.6723917,0,0,0,0,0,0,0
1992,2,7,46.336,460.9609413,0,0,0,0,0,0,0
1992,2,7,59.356,421.0351203,0,0,0,0,0,0,0
1992,2,7,32.804,506.9899194,0,0,0,0,0,0,0
1992,2,7,19.152,554.0472578,0,0,0,0,0,0,0
1992,2,7,7.612,598.7816342,0,0,0,0,0,0,0
1992,2,7,0,618.2892459,0,0,0,0,0,0,0
1992,2,7,0,623.5360655,0,0,0,0,0,0,0
1992,2,7,0,613.0827231,0,0,0,0,0,0,0
1992,2,7,0,614.881471,0,0,0,0,0,0,0
1992,2,7,0,607.2702588,0,0,0,0,0,0,0
1992,2,7,0,605.5298375,0,0,0,0,0,0,0
1992,2,7,0,605.4270421,0,0,0,0,0,0,0
1992,2,8,0,605.4270421,0,0,0,0,0,0,0
1992,2,8,0,602.1141603,0,0,0,0,0,0,0
1992,2,8,0,605.4270421,0,0,0,0,0,0,0
1992,2,8,0,603.860357,0,0,0,0,0,0,0
1992,2,8,0,596.9983095,0,0,0,0,0,0,0
1992,2,8,0,602.1141603,0,0,0,0,0,0,0
1992,2,8,0,600.2901349,0,0,0,0,0,0,0
1992,2,8,0,591.7373868,0,0,0,0,0,0,0
1992,2,8,0,596.8258822,0,0,0,0,0,0,0
1992,2,8,0,601.5007582,0,0,0,0,0,0,0
1992,2,8,0,603.5042461,0,0,0,0,0,0,0
1992,2,8,0,611.8141005,0,0,0,0,0,0,0
1992,2,8,0,620.7462574,0,0,0,0,0,0,0
1992,2,8,0,626.0013392,0,0,0,0,0,0,0
1992,2,8,0,620.7462574,0,0,0,0,0,0,0
1992,2,8,0,628.82436,0,0,0,0,0,0,0
1992,2,8,0,626.0178637,0,0,0,0,0,0,0
1992,2,8,0,619.0976043,0,0,0,0,0,0,0
1992,2,8,0,624.3770802,0,0,0,0,0,0,0
1992,2,8,0,619.5067408,0,0,0,0,0,0,0
1992,2,8,0,624.8043936,0,0,0,0,0,0,0
1992,2,8,0,630.1436522,0,0,0,0,0,0,0
1992,2,8,0,626.5465819,0,0,0,0,0,0,0
1992,2,8,0,631.9044428,0,0,0,0,0,0,0
1992,2,9,0,637.3043675,0,0,0,0,0,0,0
1992,2,9,0,643.7368601,0,0,0,0,0,0,0
1992,2,9,0,644.5143128,0,0,0,0,0,0,0
1992,2,9,0,642.7466506,0,0,0,0,0,0,0
1992,2,9,0,643.6392675,0,0,0,0,0,0,0
1992,2,9,0,642.0848366,0,0,0,0,0,0,0
1992,2,9,0,639.8477481,0,0,0,0,0,0,0
1992,2,9,0,647.5985676,0,0,0,0,0,0,0
1992,2,9,0,643.2456574,0,0,0,0,0,0,0
1992,2,9,0,649.2037008,0,0,0,0,0,0,0
1992,2,9,10.108,599.0940529,0,0,0,0,0,0,0
1992,2,9,47.1,464.9458246,0,0,0,0,0,0,0
1992,2,9,56.332,437.5646043,0,0,0,0,0,0,0
1992,2,9,88.868,349.2711392,0,0,0,0,0,0,0
1992,2,9,96.484,332.3986877,0,0,0,0,0,0,0
1992,2,9,70.9,391.8795834,0,0,0,0,0,0,0
1992,2,9,29.236,516.7130417,0,0,0,0,0,0,0
1992,2,9,0,631.2808315,0,0,0,0,0,0,0
1992,2,9,0,613.779713,0,0,0,0,0,0,0
1992,2,9,0,606.696221,0,0,0,0,0,0,0
1992,2,9,0,607.9479592,0,0,0,0,0,0,0
1992,2,9,0,592.7185815,0,0,0,0,0,0,0
1992,2,9,0,595.2554177,0,0,0,0,0,0,0
1992,2,9,0,584.307486,0,0,0,0,0,0,0
1992,2,10,0,574.4307501,0,0,0,0,0,0,0
1992,2,10,0,570.3002824,0,0,0,0,0,0,0
1992,2,10,0,565.3895479,0,0,0,0,0,0,0
1992,2,10,0,568.0040002,0,0,0,0,0,0,0
1992,2,10,0,559.9029269,0,0,0,0,0,0,0
1992,2,10,0,551.1001846,0,0,0,0,0,0,0
1992,2,10,0,550.4060906,0,0,0,0,0,0,0
1992,2,10,0,538.2627348,0,0,0,0,0,0,0
1992,2,10,0,549.3642298,0,0,0,0,0,0,0
1992,2,10,0,558.409424,0,0,0,0,0,0,0
1992,2,10,0,558.409424,0,0,0,0,0,0,0
1992,2,10,0,570.5279276,0,0,0,0,0,0,0
1992,2,10,25.296,488.0129189,0,0,0,0,0,0,0
1992,2,10,49.072,410.4341546,0,0,0,0,0,0,0
1992,2,10,18.784,518.3516869,0,0,0,0,0,0,0
1992,2,10,0,598.5153885,0,0,0,0,0,0,0
1992,2,10,4.572,585.250566,0,0,0,0,0,0,0
1992,2,10,0,603.5523634,0,0,0,0,0,0,0
1992,2,10,0,605.2434567,0,0,0,0,0,0,0
1992,2,10,0,607.9164972,0,0,0,0,0,0,0
1992,2,10,0,609.6858609,0,0,0,0,0,0,0
1992,2,10,0,609.0350088,0,0,0,0,0,0,0
1992,2,10,0,615.3313134,0,0,0,0,0,0,0
1992,2,10,0,617.5844519,0,0,0,0,0,0,0
1992,2,11,0,622.9829205,0,0,0,0,0,0,0
1992,2,11,0,637.1061064,0,0,0,0,0,0,0
1992,2,11,0,635.0603256,0,0,0,0,0,0,0
1992,2,11,0,640.9480991,0,0,0,0,0,0,0
1992,2,11,0,642.1708458,0,0,0,0,0,0,0
1992,2,11,0,647.6661381,0,0,0,0,0,0,0
1992,2,11,0,653.7595351,0,0,0,0,0,0,0
1992,2,11,0,654.7059792,0,0,0,0,0,0,0
1992,2,11,0,674.1471545,0,0,0,0,0,0,0
1992,2,11,0,688.6821928,0,0,0,0,0,0,0
1992,2,11,23.188,596.0932922,0,0,0,0,0,0,0
1992,2,11,17.876,624.3404815,0,0,0,0,0,0,0
1992,2,11,0,725.0393562,0,0,0,0,0,0,0
1992,2,11,0,724.9976687,0,0,0,0,0,0,0
1992,2,11,24.992,623.8445002,0,0,0,0,0,0,0
1992,2,11,9.02,708.0467232,0,0,0,0,0,0,0
1992,2,11,8.996,714.1731501,0,0,0,0,0,0,0
1992,2,11,0,767.9059246,0,0,0,0,0,0,0
1992,2,11,0,780.8116156,0,0,0,0,0,0,0
1992,2,11,0,786.8877191,0,0,0,0,0,0,0
1992,2,11,0,793.9162876,0,0,0,0,0,0,0
1992,2,11,0,812.8190591,0,0,0,0,0,0,0
1992,2,11,0,808.6977372,0,0,0,0,0,0,0
1992,2,11,0,838.2815127,0,0,0,0,0,0,0
1992,2,12,0,845.2419217,0,0,0,0,0,0,0
1992,2,12,1.456,850.5829805,0,0,0,0,0,0,0
1992,2,12,3.472,852.1581779,0,0,0,0,0,0,0
1992,2,12,3.472,862.6786449,0,0,0,0,0,0,0
1992,2,12,2.464,882.9021974,0,0,0,0,0,0,0
1992,2,12,4.48,874.0079862,0,0,0,0,0,0,0
1992,2,12,3.472,894.2400619,0,0,0,0,0,0,0
1992,2,12,0,911.506217,0,0,0,0,0,0,0
1992,2,12,0,906.3828893,0,0,0,0,0,0,0
1992,2,12,24.676,767.9327987,0,0,0,0,0,0,0
1992,2,12,57.108,614.0372391,0,0,0,0,0,0,0
1992,2,12,86.94,503.8629327,0,0,0,0,0,0,0
1992,2,12,111.612,424.798736,0,0,0,0,0,0,0
1992,2,12,111.196,427.7837053,0,0,0,0,0,0,0
1992,2,12,86.908,507.0365168,0,0,0,0,0,0,0
1992,2,12,105.496,440.5032746,0,0,0,0,0,0,0
1992,2,12,78.288,528.7373943,0,0,0,0,0,0,0
1992,2,12,40.116,664.5536415,0,0,0,0,0,0,0
1992,2,12,20.292,763.1274044,0,0,0,0,0,0,0
1992,2,12,11.256,797.9057765,0,0,0,0,0,0,0
1992,2,12,0.448,849.7971513,0,0,0,0,0,0,0
1992,2,12,3.472,831.117228,0,0,0,0,0,0,0
1992,2,12,0,831.373802,0,0,0,0,0,0,0
1992,2,12,0,817.9931219,0,0,0,0,0,0,0
1992,2,13,0,819.6046849,0,0,0,0,0,0,0
1992,2,13,0,810.074407,0,0,0,0,0,0,0
1992,2,13,0,812.8190591,0,0,0,0,0,0,0
1992,2,13,0,804.4728835,0,0,0,0,0,0,0
1992,2,13,0,791.2183786,0,0,0,0,0,0,0
1992,2,13,0,789.1010353,0,0,0,0,0,0,0
1992,2,13,0,775.6614397,0,0,0,0,0,0,0
1992,2,13,0,773.8289557,0,0,0,0,0,0,0
1992,2,13,0,771.5713834,0,0,0,0,0,0,0
1992,2,13,9.588,731.8846967,0,0,0,0,0,0,0
1992,2,13,40.928,590.7736142,0,0,0,0,0,0,0
1992,2,13,29.108,644.7421149,0,0,0,0,0,0,0
1992,2,13,18.436,698.3373201,0,0,0,0,0,0,0
1992,2,13,20.252,703.7044165,0,0,0,0,0,0,0
1992,2,13,55.192,552.145959,0,0,0,0,0,0,0
1992,2,13,79.684,472.0096097,0,0,0,0,0,0,0
1992,2,13,47.476,588.2543469,0,0,0,0,0,0,0
1992,2,13,13.596,747.5371864,0,0,0,0,0,0,0
1992,2,13,0,821.4509775,0,0,0,0,0,0,0
1992,2,13,0,824.8746552,0,0,0,0,0,0,0
1992,2,13,0,820.7338147,0,0,0,0,0,0,0
1992,2,13,0,823.6424355,0,0,0,0,0,0,0
1992,2,13,0,824.8312334,0,0,0,0,0,0,0
1992,2,13,0,822.7563466,0,0,0,0,0,0,0
1992,2,14,0,831.8980864,0,0,0,0,0,0,0
1992,2,14,0,824.1721844,0,0,0,0,0,0,0
1992,2,14,0,825.9972079,0,0,0,0,0,0,0
1992,2,14,0,834.0532069,0,0,0,0,0,0,0
1992,2,14,0,836.1103912,0,0,0,0,0,0,0
1992,2,14,0,843.5773985,0,0,0,0,0,0,0
1992,2,14,0,841.7077754,0,0,0,0,0,0,0
1992,2,14,0,855.1746282,0,0,0,0,0,0,0
1992,2,14,0,848.0801744,0,0,0,0,0,0,0
1992,2,14,17.988,742.4146985,0,0,0,0,0,0,0
1992,2,14,77.032,495.0122064,0,0,0,0,0,0,0
1992,2,14,108.028,400.9975,0,0,0,0,0,0,0
1992,2,14,128.772,351.9244311,0,0,0,0,0,0,0
1992,2,14,157.384,296.6126631,0,0,0,0,0,0,0
1992,2,14,167.008,276.0993236,0,0,0,0,0,0,0
1992,2,14,131.8,341.49172,0,0,0,0,0,0,0
1992,2,14,78.448,483.7997321,0,0,0,0,0,0,0
1992,2,14,30.928,650.1797103,0,0,0,0,0,0,0
1992,2,14,0,802.7484304,0,0,0,0,0,0,0
1992,2,14,0,782.930415,0,0,0,0,0,0,0
1992,2,14,0,773.9564561,0,0,0,0,0,0,0
1992,2,14,0,776.4960573,0,0,0,0,0,0,0
1992,2,14,0,763.7728228,0,0,0,0,0,0,0
1992,2,14,0,752.8926905,0,0,0,0,0,0,0
1992,2,15,0,743.3952489,0,0,0,0,0,0,0
1992,2,15,0,726.7687012,0,0,0,0,0,0,0
1992,2,15,0,720.698553,0,0,0,0,0,0,0
1992,2,15,0,709.4302261,0,0,0,0,0,0,0
1992,2,15,0,703.4765838,0,0,0,0,0,0,0
1992,2,15,0,705.0793937,0,0,0,0,0,0,0
1992,2,15,0,696.8807933,0,0,0,0,0,0,0
1992,2,15,0,695.2621297,0,0,0,0,0,0,0
1992,2,15,0,694.4986165,0,0,0,0,0,0,0
1992,2,15,0,707.1320788,0,0,0,0,0,0,0
1992,2,15,3.276,698.9337252,0,0,0,0,0,0,0
1992,2,15,20.016,627.6647549,0,0,0,0,0,0,0
1992,2,15,31.62,590.8422629,0,0,0,0,0,0,0
1992,2,15,44.48,545.7643292,0,0,0,0,0,0,0
1992,2,15,48.312,526.9577331,0,0,0,0,0,0,0
1992,2,15,56.668,505.0832654,0,0,0,0,0,0,0
1992,2,15,35.364,598.0813491,0,0,0,0,0,0,0
1992,2,15,10.928,705.7341949,0,0,0,0,0,0,0
1992,2,15,4,754.2931933,0,0,0,0,0,0,0
1992,2,15,0,775.1928805,0,0,0,0,0,0,0
1992,2,15,0,771.5162309,0,0,0,0,0,0,0
1992,2,15,0,784.4649019,0,0,0,0,0,0,0
1992,2,15,0,782.1677853,0,0,0,0,0,0,0
1992,2,15,0,786.1894041,0,0,0,0,0,0,0
1992,2,16,0,793.4927372,0,0,0,0,0,0,0
1992,2,16,0,792.0739544,0,0,0,0,0,0,0
1992,2,16,0,811.2071198,0,0,0,0,0,0,0
1992,2,16,0,815.9216218,0,0,0,0,0,0,0
1992,2,16,0,820.2396834,0,0,0,0,0,0,0
1992,2,16,0,817.3024964,0,0,0,0,0,0,0
1992,2,16,0,822.2534623,0,0,0,0,0,0,0
1992,2,16,0,831.0948981,0,0,0,0,0,0,0
1992,2,16,0,843.1190158,0,0,0,0,0,0,0
1992,2,16,9.392,796.6823236,0,0,0,0,0,0,0
1992,2,16,25.324,722.66045,0,0,0,0,0,0,0
1992,2,16,19.832,757.7783779,0,0,0,0,0,0,0
1992,2,16,9.276,831.4005997,0,0,0,0,0,0,0
1992,2,16,38.596,683.4905326,0,0,0,0,0,0,0
1992,2,16,42.844,662.0231887,0,0,0,0,0,0,0
1992,2,16,25.088,767.0111552,0,0,0,0,0,0,0
1992,2,16,22.856,788.1592567,0,0,0,0,0,0,0
1992,2,16,8.184,877.94577,0,0,0,0,0,0,0
1992,2,16,4,915.2090667,0,0,0,0,0,0,0
1992,2,16,5,916.138042,0,0,0,0,0,0,0
1992,2,16,12,882.1205896,0,0,0,0,0,0,0
1992,2,16,11,901.4816146,0,0,0,0,0,0,0
1992,2,16,9,919.8671382,0,0,0,0,0,0,0
1992,2,16,3,964.5166408,0,0,0,0,0,0,0
1992,2,17,4,965.4952722,0,0,0,0,0,0,0
1992,2,17,3,984.6107371,0,0,0,0,0,0,0
1992,2,17,8.244,960.8961598,0,0,0,0,0,0,0
1992,2,17,16.276,926.7600884,0,0,0,0,0,0,0
1992,2,17,11.256,963.7043818,0,0,0,0,0,0,0
1992,2,17,11.256,963.7043818,0,0,0,0,0,0,0
1992,2,17,9.248,992.8576719,0,0,0,0,0,0,0
1992,2,17,11.256,994.7916165,0,0,0,0,0,0,0
1992,2,17,11.368,996.1394206,0,0,0,0,0,0,0
1992,2,17,26.88,889.6169115,0,0,0,0,0,0,0
1992,2,17,50.808,766.2589117,0,0,0,0,0,0,0
1992,2,17,57.364,728.4923492,0,0,0,0,0,0,0
1992,2,17,71.572,670.6598492,0,0,0,0,0,0,0
1992,2,17,75.008,657.8266817,0,0,0,0,0,0,0
1992,2,17,52.02,780.2614573,0,0,0,0,0,0,0
1992,2,17,63.132,721.7960165,0,0,0,0,0,0,0
1992,2,17,53.344,778.7180443,0,0,0,0,0,0,0
1992,2,17,34.068,881.3555652,0,0,0,0,0,0,0
1992,2,17,26,935.9543158,0,0,0,0,0,0,0
1992,2,17,28,927.5664132,0,0,0,0,0,0,0
1992,2,17,29,928.5171021,0,0,0,0,0,0,0
1992,2,17,31,920.0845511,0,0,0,0,0,0,0
1992,2,17,29,928.5171021,0,0,0,0,0,0,0
1992,2,17,26,946.2395267,0,0,0,0,0,0,0
1992,2,18,25,955.5465634,0,0,0,0,0,0,0
1992,2,18,18,999.7457692,0,0,0,0,0,0,0
1992,2,18,18.284,1012.038591,0,0,0,0,0,0,0
1992,2,18,22.3,984.5816393,0,0,0,0,0,0,0
1992,2,18,21.296,994.0827471,0,0,0,0,0,0,0
1992,2,18,22.3,995.0559225,0,0,0,0,0,0,0
1992,2,18,23.304,996.0305123,0,0,0,0,0,0,0
1992,2,18,19.288,1023.471455,0,0,0,0,0,0,0
1992,2,18,20.144,998.6666422,0,0,0,0,0,0,0
1992,2,18,37.368,876.5908366,0,0,0,0,0,0,0
1992,2,18,75.448,673.9333266,0,0,0,0,0,0,0
1992,2,18,125.572,483.6551223,0,0,0,0,0,0,0
1992,2,18,167.268,370.9916963,0,0,0,0,0,0,0
1992,2,18,166.024,373.5911274,0,0,0,0,0,0,0
1992,2,18,106.356,550.134921,0,0,0,0,0,0,0
1992,2,18,124.228,484.2748388,0,0,0,0,0,0,0
1992,2,18,103.456,552.0543849,0,0,0,0,0,0,0
1992,2,18,67.512,684.5656606,0,0,0,0,0,0,0
1992,2,18,24.16,910.3925897,0,0,0,0,0,0,0
1992,2,18,24.76,892.0056595,0,0,0,0,0,0,0
1992,2,18,13.54,952.1459419,0,0,0,0,0,0,0
1992,2,18,11.5,950.6221832,0,0,0,0,0,0,0
1992,2,18,10.48,949.862272,0,0,0,0,0,0,0
1992,2,18,3.024,978.7475048,0,0,0,0,0,0,0
1992,2,19,0.992,988.0894625,0,0,0,0,0,0,0
1992,2,19,0,978.8730229,0,0,0,0,0,0,0
1992,2,19,0,962.8550999,0,0,0,0,0,0,0
1992,2,19,0,955.1355951,0,0,0,0,0,0,0
1992,2,19,0,939.2792849,0,0,0,0,0,0,0
1992,2,19,0,939.5165013,0,0,0,0,0,0,0
1992,2,19,0,931.7952622,0,0,0,0,0,0,0
1992,2,19,0,918.6383499,0,0,0,0,0,0,0
1992,2,19,5.176,899.5180203,0,0,0,0,0,0,0
1992,2,19,35.872,733.7407848,0,0,0,0,0,0,0
1992,2,19,85.08,526.0899205,0,0,0,0,0,0,0
